PID_AP1_PATHWAY,2697
PID_AP1_PATHWAY,3091
PID_AP1_PATHWAY,3105
PID_AP1_PATHWAY,3458
PID_AP1_PATHWAY,3586
PID_AP1_PATHWAY,3558
PID_AP1_PATHWAY,3565
PID_AP1_PATHWAY,3567
PID_AP1_PATHWAY,3569
PID_AP1_PATHWAY,3725
PID_AP1_PATHWAY,3726
PID_AP1_PATHWAY,3727
PID_AP1_PATHWAY,4094
PID_AP1_PATHWAY,4097
PID_AP1_PATHWAY,4312
PID_AP1_PATHWAY,4318
PID_AP1_PATHWAY,4502
PID_AP1_PATHWAY,4602
PID_AP1_PATHWAY,4609
PID_AP1_PATHWAY,4772
PID_AP1_PATHWAY,4773
PID_AP1_PATHWAY,4775
PID_AP1_PATHWAY,4878
PID_AP1_PATHWAY,2908
PID_AP1_PATHWAY,4922
PID_AP1_PATHWAY,5179
PID_AP1_PATHWAY,5328
PID_AP1_PATHWAY,5728
PID_AP1_PATHWAY,6667
PID_AP1_PATHWAY,6934
PID_AP1_PATHWAY,7040
PID_AP1_PATHWAY,7054
PID_AP1_PATHWAY,7076
PID_AP1_PATHWAY,7157
PID_AP1_PATHWAY,7205
PID_ARF6_DOWNSTREAM_PATHWAY,375
PID_ARF6_DOWNSTREAM_PATHWAY,382
PID_ARF6_DOWNSTREAM_PATHWAY,8997
PID_ARF6_DOWNSTREAM_PATHWAY,5594
PID_ARF6_DOWNSTREAM_PATHWAY,5595
PID_ARF6_DOWNSTREAM_PATHWAY,4830
PID_ARF6_DOWNSTREAM_PATHWAY,8394
PID_ARF6_DOWNSTREAM_PATHWAY,5329
PID_ARF6_DOWNSTREAM_PATHWAY,5337
PID_ARF6_DOWNSTREAM_PATHWAY,5338
PID_ARF6_DOWNSTREAM_PATHWAY,8766
PID_ARF6_DOWNSTREAM_PATHWAY,9727
PID_ARF6_DOWNSTREAM_PATHWAY,5879
PID_ARF6_DOWNSTREAM_PATHWAY,387
PID_ARF6_DOWNSTREAM_PATHWAY,7074
PID_ARF6_PATHWAY,9744
PID_ARF6_PATHWAY,23527
PID_ARF6_PATHWAY,11033
PID_ARF6_PATHWAY,154
PID_ARF6_PATHWAY,185
PID_ARF6_PATHWAY,116984
PID_ARF6_PATHWAY,382
PID_ARF6_PATHWAY,408
PID_ARF6_PATHWAY,409
PID_ARF6_PATHWAY,9266
PID_ARF6_PATHWAY,9265
PID_ARF6_PATHWAY,1942
PID_ARF6_PATHWAY,1950
PID_ARF6_PATHWAY,1956
PID_ARF6_PATHWAY,1969
PID_ARF6_PATHWAY,26269
PID_ARF6_PATHWAY,28964
PID_ARF6_PATHWAY,2767
PID_ARF6_PATHWAY,9630
PID_ARF6_PATHWAY,2769
PID_ARF6_PATHWAY,2776
PID_ARF6_PATHWAY,51454
PID_ARF6_PATHWAY,3082
PID_ARF6_PATHWAY,26034
PID_ARF6_PATHWAY,9922
PID_ARF6_PATHWAY,3674
PID_ARF6_PATHWAY,3690
PID_ARF6_PATHWAY,23303
PID_ARF6_PATHWAY,3973
PID_ARF6_PATHWAY,4233
PID_ARF6_PATHWAY,4690
PID_ARF6_PATHWAY,5829
PID_ARF6_PATHWAY,6714
PID_ARF6_PATHWAY,7253
PID_ARF6_PATHWAY,9098
PID_ARF6_TRAFFICKING_PATHWAY,9744
PID_ARF6_TRAFFICKING_PATHWAY,154
PID_ARF6_TRAFFICKING_PATHWAY,185
PID_ARF6_TRAFFICKING_PATHWAY,382
PID_ARF6_TRAFFICKING_PATHWAY,8853
PID_ARF6_TRAFFICKING_PATHWAY,554
PID_ARF6_TRAFFICKING_PATHWAY,274
PID_ARF6_TRAFFICKING_PATHWAY,999
PID_ARF6_TRAFFICKING_PATHWAY,1213
